OPC-N2 FirmwareVer=OPC-018.1..............................BD
OPC-N2 176430713                                            
Config info:
GSC,1.000
LaserDAC,215
FanDAC,255
ToFtoSFRfactor,74
BinNo,Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15
Boundary(upper),17,27,41,60,79,123,234,388,575,909,1294,1866,2475,3092,3685,4095
ParticleVolume(um3),0.051,0.151,0.401,0.894,1.646,3.209,8.530,22.449,47.713,99.541,199.532,381.703,696.910,1150.347,1767.146,2460.612
ParticleDensity(g/ml),1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650
SampleVolumeWeighting,4.500,3.000,2.000,0.500,0.300,0.250,0.250,0.250,0.350,0.450,0.500,0.800,1.000,1.000,1.000,1.000
DataRequestInterval(s),1.398
MaxDataArraysPerFile,61798
Data:
Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,MToFBin1(us/3),MToFBin3,MToFBin5,MToFBin7,SFR(ml/s),SamplingPeriod(s),PM1(ug/m3),PM2.5,PM10
315,164,31,6,1,1,0,0,1,0,0,0,0,0,0,0,15,20,25,0,4.778,1.387,36.365,42.960,46.391
350,138,32,3,2,2,0,0,0,0,0,0,0,0,0,0,16,24,23,0,4.700,1.387,36.492,42.632,42.801
308,129,35,4,2,1,0,0,0,0,0,0,0,0,0,0,16,27,39,0,4.662,1.387,33.939,40.081,40.216
341,131,36,8,0,1,0,1,0,0,0,0,0,0,0,0,15,19,21,27,4.794,1.387,35.211,41.704,42.827
361,116,38,8,0,0,0,0,0,0,0,0,0,0,0,0,15,20,0,0,4.863,1.383,34.721,40.693,40.777
303,134,45,6,2,0,2,1,0,0,0,0,0,0,0,0,15,20,0,31,4.898,1.387,33.670,41.071,42.649
329,130,38,6,1,1,0,0,0,0,0,0,0,0,0,0,15,19,25,0,4.915,1.387,33.784,39.938,40.065
308,149,27,7,0,0,0,0,1,1,0,0,0,0,0,0,15,22,0,0,4.924,1.387,33.112,38.985,50.523
321,114,34,4,2,1,0,0,0,0,0,0,0,0,0,0,14,20,29,0,5.099,1.387,30.280,35.606,35.727
354,140,39,11,3,0,0,0,0,0,0,0,0,0,0,0,15,21,0,0,5.015,1.387,35.613,42.279,42.405
358,129,30,11,2,1,3,1,0,0,0,0,0,0,0,0,15,21,19,31,4.974,1.387,34.150,40.983,42.820
369,128,28,7,2,0,0,0,0,0,0,0,0,0,0,0,14,22,0,0,5.125,1.383,33.345,38.571,38.656
341,121,29,6,1,0,0,0,0,0,0,0,0,0,0,0,15,20,0,0,5.027,1.387,31.864,36.950,37.024
349,149,28,3,0,0,0,0,0,0,0,0,0,0,0,0,15,18,0,0,4.980,1.387,34.867,40.109,40.162
329,111,54,5,0,1,1,0,0,0,0,0,0,0,0,0,14,27,23,0,5.128,1.387,32.374,39.227,39.590
336,136,49,6,0,0,0,1,1,0,0,0,0,0,0,0,14,19,0,29,5.206,1.387,33.886,40.876,44.915
327,111,30,6,1,2,0,0,0,0,0,0,0,0,0,0,15,21,27,0,5.066,1.387,30.154,35.351,35.504
350,124,47,3,0,3,0,0,0,0,0,0,0,0,0,0,14,20,31,0,5.173,1.383,33.587,40.026,40.215
313,134,46,1,2,0,1,0,1,0,0,0,0,0,0,0,15,25,0,0,5.051,1.387,33.109,39.844,43.299
314,118,36,12,1,2,0,1,0,0,0,0,0,0,0,0,14,24,23,29,5.165,1.387,30.349,36.590,37.695
326,142,37,7,0,1,0,0,0,0,0,0,0,0,0,0,14,19,21,0,5.225,1.387,32.570,38.451,38.564
337,114,42,4,0,0,0,0,1,0,0,0,0,0,0,0,15,19,0,0,5.075,1.387,32.056,37.989,41.173
330,123,46,7,2,0,1,1,0,0,0,0,0,0,0,0,15,19,0,33,5.003,1.387,33.533,40.559,41.866
322,145,30,8,0,1,0,0,0,0,0,0,0,0,0,0,15,20,25,0,4.968,1.383,33.666,39.441,39.555
346,146,38,3,0,1,0,0,0,0,0,0,0,0,0,0,14,19,21,0,5.122,1.387,34.563,40.471,40.574
353,125,44,2,1,1,0,0,0,0,0,0,0,0,0,0,15,18,23,0,5.026,1.387,34.360,40.526,40.644
314,108,27,9,2,1,1,0,1,0,0,0,0,1,0,0,15,19,23,0,4.979,1.387,29.512,35.144,90.559
282,154,39,5,3,0,1,1,0,0,0,0,0,0,0,0,15,25,0,29,4.956,1.358,34.002,41.091,42.436
343,126,34,8,1,0,0,0,0,0,0,0,0,0,0,0,15,18,0,0,4.945,1.387,33.580,39.350,39.438
335,115,36,10,1,0,0,0,0,0,0,0,0,0,0,1,15,21,0,0,4.939,1.387,32.483,38.354,79.603
311,117,32,6,0,0,2,1,0,0,0,0,0,0,0,0,15,21,0,39,4.936,1.383,30.922,36.858,38.391
337,132,32,8,1,0,1,0,0,0,0,0,0,0,0,0,16,20,0,0,4.776,1.387,34.776,40.918,41.261
317,129,27,7,0,2,0,0,0,0,0,0,0,0,0,0,14,22,23,0,5.018,1.387,31.208,36.485,36.629
338,131,40,8,2,0,2,1,0,0,0,0,1,0,0,0,15,21,0,29,4.975,1.387,34.244,41.303,94.290
336,139,47,3,2,1,0,0,0,0,0,0,0,0,0,0,14,20,23,0,5.126,1.387,34.419,41.025,41.158
330,136,30,14,1,0,0,0,0,0,0,0,0,0,0,0,15,20,0,0,5.028,1.387,33.003,38.906,39.010
328,118,25,6,1,0,0,3,0,0,0,0,0,0,0,0,15,20,0,37,4.980,1.382,30.893,36.413,39.376
324,110,44,4,2,0,0,1,0,0,0,0,0,0,0,0,15,22,0,25,4.957,1.387,32.036,38.334,39.395
333,124,35,5,2,0,1,0,0,0,0,0,0,0,0,0,15,19,0,0,4.945,1.387,32.898,38.809,39.143
323,128,34,10,0,0,0,0,0,0,0,0,0,0,0,0,15,20,0,0,4.939,1.387,32.783,38.609,38.694
353,143,40,3,0,1,1,0,0,0,0,0,0,0,0,0,15,28,21,0,4.936,1.387,36.185,42.657,43.011
331,128,51,7,1,0,0,1,0,0,0,0,0,0,0,0,15,22,0,31,4.935,1.387,35.034,42.313,43.389
336,143,32,5,2,1,0,1,0,0,0,0,0,0,0,1,16,21,23,27,4.775,1.383,35.774,42.155,85.979
351,141,42,4,1,0,0,0,1,0,1,0,0,0,0,0,15,20,0,0,4.853,1.387,36.790,43.636,62.732
360,156,49,5,1,0,0,0,0,0,0,0,0,0,0,0,15,18,0,0,4.893,1.387,39.147,46.454,46.553
380,127,43,4,1,1,0,0,0,0,0,0,0,0,0,0,15,20,23,0,4.913,1.387,36.726,43.162,43.289
345,124,39,4,0,0,2,0,0,0,0,0,0,0,0,0,15,25,0,0,4.923,1.387,34.056,40.312,40.874
360,149,33,9,1,0,0,1,0,0,0,0,0,0,0,0,15,20,0,27,4.928,1.387,36.596,43.022,44.086
305,140,39,5,1,0,1,0,0,1,0,0,0,0,0,0,15,17,0,0,4.931,1.387,33.376,39.929,48.510
366,137,51,10,1,1,0,1,0,0,0,0,0,0,0,0,15,20,25,29,4.932,1.383,37.944,45.776,46.907
348,129,36,9,0,1,1,0,0,0,0,0,0,0,0,0,15,20,23,0,4.933,1.387,34.455,40.789,41.159
335,141,24,3,0,0,1,0,0,0,0,0,0,0,0,0,15,18,0,0,4.933,1.387,33.298,38.360,38.654
361,117,33,13,0,0,0,0,0,0,0,0,0,0,0,0,16,20,0,0,4.774,1.387,34.962,40.990,41.088
306,134,34,3,1,1,0,0,0,0,0,0,0,0,0,0,15,23,27,0,4.852,1.387,32.788,38.538,38.652
355,124,29,12,1,0,1,0,0,0,0,0,0,0,0,0,14,20,0,0,5.060,1.387,32.859,38.589,38.923
348,118,29,4,2,0,0,0,0,0,0,0,0,0,0,0,15,27,0,0,4.996,1.383,32.206,37.252,37.330
326,138,42,6,4,1,0,0,0,0,0,0,0,0,1,0,15,18,21,0,4.964,1.387,34.504,41.277,88.686
345,121,35,4,1,2,1,0,0,0,0,0,0,0,0,0,15,20,36,0,4.949,1.387,33.210,39.196,39.597
350,124,35,11,0,0,2,0,0,0,0,0,0,0,0,0,15,21,0,0,4.941,1.387,33.999,40.396,40.976
322,135,50,8,0,0,1,0,0,0,0,0,0,0,0,0,15,20,0,0,4.937,1.387,35.076,42.336,42.679
347,151,35,1,4,0,0,1,0,0,0,0,0,0,0,0,15,17,0,29,4.935,1.387,36.041,42.345,43.414
345,125,35,7,2,0,0,0,0,0,0,0,0,0,0,0,14,21,0,0,5.104,1.383,32.723,38.406,38.500
346,141,38,6,1,0,0,0,0,0,0,0,0,0,0,0,15,21,0,0,5.017,1.387,34.944,41.045,41.130
343,136,34,8,2,1,1,0,0,0,0,0,0,0,0,0,15,21,23,0,4.975,1.387,34.303,40.636,41.018
338,109,44,3,0,2,0,0,0,0,0,0,0,0,0,0,15,22,18,0,4.954,1.387,32.655,38.741,38.893
298,131,36,7,2,0,1,1,0,0,0,0,0,0,0,0,15,22,0,27,4.944,1.387,31.863,38.290,39.602
338,117,22,6,1,0,0,0,0,0,0,0,0,0,0,0,15,23,0,0,4.939,1.387,31.150,35.723,35.790
365,146,27,5,0,0,0,0,0,0,0,0,0,0,0,0,15,23,0,0,4.936,1.387,35.713,41.032,41.092
343,125,30,5,2,0,1,1,0,0,0,0,0,0,0,0,15,20,0,27,4.935,1.383,33.119,38.953,40.255
338,127,34,8,2,0,0,0,1,0,1,0,0,0,0,0,15,20,0,0,4.934,1.387,33.498,39.719,58.513
332,138,36,3,1,0,0,0,0,0,0,0,0,0,0,0,16,22,0,0,4.774,1.387,35.344,41.320,41.396
361,119,29,6,0,0,0,1,0,0,0,0,0,0,0,0,15,20,0,31,4.853,1.387,33.888,39.321,40.373
328,141,36,2,3,1,0,0,0,0,0,0,0,0,0,0,15,14,25,0,4.893,1.387,34.566,40.674,40.807
310,123,27,9,3,0,2,0,0,0,0,0,0,0,0,0,15,24,0,0,4.913,1.387,31.072,36.932,37.530
350,138,33,6,1,0,0,0,0,0,0,0,0,0,0,0,15,21,0,0,4.923,1.384,35.081,40.885,40.966
340,132,34,6,2,2,0,0,0,0,0,0,0,0,0,0,16,22,20,0,4.769,1.387,35.179,41.476,41.655
340,116,42,6,0,0,1,0,0,0,0,0,0,0,0,0,16,21,0,0,4.696,1.387,35.078,41.633,41.976
330,129,36,5,0,0,0,0,0,0,0,0,0,0,0,0,17,20,0,0,4.518,1.387,36.394,42.599,42.675
329,122,28,4,0,0,1,0,0,1,0,0,0,0,0,0,17,19,0,0,4.434,1.387,35.302,41.199,50.708
306,143,36,6,0,0,0,0,0,0,0,0,0,0,0,0,15,19,0,0,4.670,1.387,35.238,41.512,41.591
338,120,43,7,0,2,0,0,0,0,0,0,0,0,0,0,16,30,24,0,4.648,1.383,35.981,42.875,43.052
326,105,33,9,0,1,0,0,1,0,0,0,0,0,0,0,15,21,27,0,4.786,1.387,31.713,37.602,41.026
346,106,46,7,2,2,0,0,0,0,0,0,0,0,0,0,14,20,23,0,5.024,1.387,32.742,39.282,39.469
326,141,36,5,1,0,2,1,0,0,0,0,0,0,0,0,15,20,0,31,4.978,1.387,33.932,40.530,42.059
354,105,26,6,0,1,1,0,0,0,0,0,0,0,0,0,14,20,29,0,5.127,1.387,30.200,34.999,35.331
328,126,41,5,1,0,0,0,0,0,0,0,0,0,0,0,16,22,0,0,4.863,1.387,34.012,40.198,40.286
338,131,41,5,0,0,0,0,0,0,0,0,0,0,0,0,15,22,0,0,4.898,1.387,34.737,40.891,40.968
312,123,50,7,1,0,0,0,0,0,0,0,0,0,0,0,15,21,0,0,4.916,1.354,34.399,41.435,41.543
331,130,36,5,2,0,0,0,0,0,0,0,0,0,0,0,15,18,0,0,4.924,1.387,33.574,39.452,39.543
332,132,38,7,2,1,1,0,0,0,0,0,0,0,0,0,14,20,27,0,5.099,1.387,32.950,39.282,39.657
331,125,37,9,0,0,0,0,0,0,0,0,0,0,0,0,15,21,0,0,5.015,1.387,32.736,38.601,38.685
376,125,43,5,1,1,0,0,3,0,0,0,0,0,0,0,16,21,25,0,4.812,1.387,37.128,44.529,54.510
344,118,35,7,0,0,1,0,0,0,1,0,0,0,0,0,15,21,0,0,4.872,1.387,33.465,39.433,55.447
339,135,35,6,2,0,0,0,0,0,0,0,0,0,0,0,15,25,0,0,4.902,1.383,34.644,40.651,40.746
317,120,43,5,0,0,0,0,0,1,0,0,0,0,0,0,14,21,0,0,5.087,1.387,31.616,37.664,45.737
327,118,33,10,1,0,1,1,0,0,0,0,0,0,0,0,15,20,0,33,5.009,1.387,31.559,37.625,38.915
355,112,38,2,1,0,0,0,0,0,0,0,0,0,0,0,14,22,0,0,5.144,1.387,31.904,37.164,37.233
340,120,50,5,2,0,0,0,0,0,0,0,0,0,0,0,15,20,0,0,5.036,1.387,33.925,40.577,40.683
350,117,24,5,0,0,0,1,0,0,0,0,0,0,0,0,15,20,0,31,4.984,1.387,31.655,36.452,37.466
349,118,48,6,0,0,0,1,0,0,0,0,0,0,0,0,15,22,0,35,4.959,1.382,34.653,41.408,42.464
357,110,41,3,0,1,0,0,0,0,0,0,0,0,0,0,15,22,29,0,4.946,1.387,33.457,39.238,39.346
346,120,41,7,1,0,1,0,0,0,0,0,0,0,0,0,15,20,0,0,4.940,1.387,33.970,40.348,40.687
347,130,48,9,0,0,0,0,0,0,0,0,0,0,0,0,15,19,0,0,4.936,1.387,35.765,42.669,42.768
335,118,37,5,1,1,1,0,0,1,0,0,0,0,0,0,15,19,25,0,4.935,1.387,32.736,38.947,47.557
310,138,38,8,0,2,0,0,0,0,0,0,0,0,0,0,16,22,26,0,4.775,1.387,34.550,41.175,41.345
347,147,23,3,1,0,0,0,0,0,0,0,0,0,0,0,16,19,0,0,4.699,1.387,36.094,41.298,41.360
327,119,38,3,2,0,0,0,0,0,0,0,0,0,0,0,16,22,0,0,4.662,1.383,34.446,40.499,40.590
312,134,46,11,0,3,0,0,0,0,0,0,0,0,0,0,15,19,22,0,4.794,1.387,35.171,42.674,42.906
349,153,44,4,0,1,0,1,0,0,0,0,0,0,0,0,14,22,25,29,5.028,1.387,36.674,43.568,44.636
345,133,44,7,1,0,1,0,0,0,0,0,0,0,0,0,15,20,0,0,4.980,1.387,35.140,41.903,42.243
325,127,38,4,0,1,0,0,0,0,0,0,0,0,0,0,15,20,27,0,4.957,1.387,32.930,38.763,38.871
344,118,34,10,2,0,0,1,0,0,0,0,0,0,0,0,15,23,0,33,4.945,1.387,32.994,39.098,40.171
351,127,47,4,1,0,0,0,0,0,0,0,0,0,0,0,15,20,0,0,4.939,1.383,35.526,42.079,42.170
328,159,26,8,0,0,0,0,0,0,0,0,0,0,0,0,16,20,0,0,4.777,1.387,36.080,41.863,41.935
328,128,39,6,4,2,0,0,0,0,0,0,0,0,0,0,15,20,23,0,4.854,1.387,34.151,40.812,41.016
349,138,35,7,2,1,2,0,0,0,1,0,0,0,0,0,15,19,25,0,4.893,1.387,35.466,42.272,58.526
299,142,43,4,2,0,0,0,0,0,0,0,0,0,0,0,15,22,0,0,4.913,1.387,33.786,40.298,40.396
321,120,29,3,1,1,0,1,1,1,0,0,0,0,0,0,15,20,13,31,4.923,1.387,31.295,37.068,49.617
336,138,31,5,0,2,0,0,0,0,0,0,0,0,0,0,15,21,24,0,4.928,1.383,34.077,39.816,39.962
355,132,43,7,0,3,0,1,0,0,0,0,0,0,0,0,15,20,23,29,4.931,1.387,35.830,42.910,44.088
342,142,33,1,2,0,0,0,0,0,0,0,0,0,0,0,15,21,0,0,4.932,1.387,34.729,40.317,40.391
352,121,32,5,1,0,1,0,0,0,0,0,0,0,0,0,15,19,0,0,4.933,1.387,33.362,38.953,39.274
331,139,38,9,0,0,1,0,0,0,0,0,0,0,0,0,15,20,0,0,4.933,1.387,34.656,41.148,41.480
320,125,45,2,2,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,4.933,1.387,33.369,39.630,39.722
353,126,43,3,2,1,0,0,0,0,0,0,0,0,0,0,15,20,23,0,4.933,1.387,35.037,41.407,41.540
350,115,34,10,1,2,0,1,0,0,0,0,0,0,0,0,15,21,42,27,4.933,1.383,33.217,39.490,40.640
325,118,47,9,0,0,0,0,0,0,1,0,0,0,0,0,15,19,0,0,4.933,1.387,33.432,40.122,55.715
375,115,38,10,0,0,0,0,0,0,0,0,0,0,0,0,14,19,0,0,5.103,1.387,33.683,39.490,39.576
333,118,45,5,2,1,0,1,0,1,0,0,0,0,0,0,15,21,17,29,5.017,1.387,32.981,39.793,48.995
350,96,32,2,1,0,1,0,0,0,0,0,0,0,0,0,15,17,0,0,4.975,1.387,30.640,35.583,35.889
318,125,31,4,0,0,0,0,0,0,0,0,0,0,1,0,15,17,0,0,4.954,1.387,31.614,36.745,84.150
352,132,36,1,0,0,0,0,0,0,0,0,0,0,0,0,14,21,0,0,5.114,1.383,33.495,38.815,38.869
342,121,39,6,2,1,0,0,0,0,0,0,0,0,0,0,15,19,21,0,5.022,1.387,33.064,39.118,39.254
346,118,36,6,1,0,0,0,0,1,0,0,0,1,0,0,15,20,0,0,4.977,1.387,32.949,38.766,98.908
337,110,38,8,1,0,2,1,0,0,0,0,0,0,0,0,15,18,0,31,4.955,1.387,32.199,38.693,40.240
305,112,32,7,1,0,0,0,0,0,0,0,0,0,0,0,15,23,0,0,4.944,1.387,30.052,35.319,35.401
358,136,39,5,1,0,3,0,1,0,0,0,0,0,0,0,15,21,0,0,4.939,1.387,35.777,42.863,46.882
311,146,20,9,3,0,1,0,0,0,0,0,0,0,0,0,15,19,0,0,4.936,1.387,32.280,37.725,38.068
342,129,34,4,0,0,1,0,0,0,0,0,0,0,0,0,16,19,0,0,4.775,1.383,34.928,40.842,41.162
325,116,30,7,0,0,0,0,0,0,0,0,0,0,0,0,15,22,0,0,4.853,1.387,31.812,37.033,37.104
345,129,37,11,0,1,0,1,0,0,0,0,0,0,0,0,14,21,67,25,5.060,1.387,33.591,39.982,41.058
330,122,41,8,1,0,0,0,0,0,0,0,0,0,0,0,15,19,0,0,4.996,1.387,32.961,39.118,39.214
321,126,40,3,0,1,0,0,0,0,0,0,0,0,0,0,15,21,27,0,4.964,1.387,32.760,38.648,38.755
316,125,37,5,3,0,1,0,0,0,0,0,0,0,0,0,15,20,0,0,4.949,1.387,32.301,38.433,38.780
338,126,44,8,2,1,0,0,0,0,0,0,0,0,0,0,15,18,21,0,4.941,1.383,34.565,41.327,41.480
340,117,40,7,2,1,1,0,0,0,0,0,0,0,0,0,15,19,23,0,4.937,1.387,33.321,39.783,40.171
339,127,40,7,1,0,0,0,0,0,0,0,0,0,0,0,15,20,0,0,4.935,1.387,34.150,40.335,40.427
329,137,32,7,2,0,0,0,0,0,0,0,0,0,0,0,15,20,0,0,4.934,1.358,34.379,40.306,40.402
316,123,41,9,1,1,1,0,0,0,0,0,0,0,0,0,15,20,25,0,4.934,1.387,32.767,39.418,39.805
329,130,36,5,1,0,0,0,0,0,0,0,0,0,0,0,15,23,0,0,4.934,1.387,33.392,39.174,39.255
351,136,32,5,1,0,0,1,0,0,0,0,0,0,0,0,14,21,0,27,5.104,1.383,33.608,39.284,40.299
327,135,23,3,0,1,1,0,0,0,0,0,0,0,0,0,15,19,37,0,5.017,1.387,31.693,36.616,36.943
321,120,36,4,1,1,0,2,0,0,0,0,0,0,0,0,15,19,25,30,4.975,1.387,31.776,37.892,39.932
344,138,44,5,0,0,0,0,0,0,0,0,0,0,0,0,15,19,0,0,4.954,1.387,35.631,42.068,42.148
302,129,30,5,0,0,0,1,0,0,1,0,0,0,0,0,15,20,0,27,4.944,1.387,31.116,36.618,53.106
323,112,31,3,1,0,0,0,0,0,0,0,0,0,0,0,15,20,0,0,4.938,1.387,30.792,35.752,35.818
337,118,38,7,1,2,1,0,0,0,0,0,0,0,0,0,16,19,24,0,4.777,1.387,34.130,40.710,41.140
319,124,44,7,2,1,0,0,0,0,0,0,0,0,0,0,15,20,39,0,4.854,1.382,33.973,40.735,40.886
327,131,35,5,1,0,0,0,0,0,0,0,0,0,0,0,15,20,0,0,4.893,1.387,33.538,39.303,39.383
320,126,40,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,21,0,4.913,1.387,32.945,38.694,38.791
328,124,35,9,1,0,0,0,0,0,0,0,0,0,0,0,16,21,0,0,4.765,1.387,33.977,40.054,40.151
337,120,30,4,0,0,1,0,1,0,0,0,0,0,0,0,15,19,0,0,4.848,1.387,32.766,38.373,41.941
337,111,40,9,0,0,0,0,0,1,0,0,0,0,0,0,15,20,0,0,4.890,1.387,32.944,39.154,47.563
313,157,46,5,1,2,0,0,0,1,0,1,0,0,0,0,15,20,22,0,4.912,1.383,36.370,43.876,87.673
332,134,35,6,1,0,1,0,0,0,0,0,0,0,0,0,15,21,0,0,4.922,1.387,33.921,40.003,40.333
348,144,38,4,0,0,0,0,0,0,0,0,0,0,0,0,16,21,0,0,4.769,1.387,37.066,43.315,43.387
351,107,33,5,0,2,0,0,0,0,0,0,0,0,0,0,15,21,40,0,4.850,1.387,32.700,38.180,38.329
367,120,37,5,0,1,0,0,0,0,0,0,0,0,0,0,15,24,23,0,4.891,1.387,34.903,40.752,40.864
337,118,35,6,0,0,0,0,0,0,0,0,0,0,0,0,14,20,0,0,5.081,1.387,31.685,37.030,37.099
335,130,39,7,1,0,0,0,0,0,0,0,0,0,0,0,15,21,0,0,5.006,1.383,33.702,39.780,39.871
345,159,29,11,0,2,0,0,0,0,0,0,0,0,0,0,15,20,22,0,4.969,1.387,36.035,42.303,42.467
319,129,28,8,1,1,0,0,0,0,0,0,0,0,0,0,15,19,25,0,4.951,1.387,31.884,37.331,37.452
313,119,35,5,1,0,0,0,1,0,0,0,0,0,0,0,16,20,0,0,4.783,1.387,32.428,38.373,41.758
337,107,31,12,1,0,0,0,0,0,0,0,0,0,0,0,15,21,0,0,4.857,1.387,31.917,37.503,37.602
317,116,39,8,0,0,0,1,0,0,0,0,0,0,0,0,15,21,0,27,4.895,1.387,32.152,38.328,39.390
366,127,24,6,1,1,0,0,0,0,1,0,0,0,0,0,15,20,25,0,4.914,1.387,33.936,39.108,54.771
354,129,35,4,0,0,1,0,0,0,0,0,0,0,0,0,15,18,0,0,4.924,1.383,34.631,40.463,40.775
348,117,35,9,1,0,0,1,0,0,0,0,0,0,0,0,15,20,0,15,4.928,1.387,33.281,39.321,40.385
345,137,35,7,0,0,0,0,0,0,0,0,0,0,0,0,15,20,0,0,4.931,1.387,34.830,40.725,40.801
331,110,33,10,0,3,1,0,0,0,0,0,0,0,0,0,15,24,28,0,4.932,1.387,31.553,37.649,38.099
328,115,42,1,0,0,0,0,0,0,0,0,0,0,0,0,15,21,0,0,4.933,1.387,32.492,38.140,38.202
327,124,28,9,0,2,0,1,0,0,0,0,0,0,0,0,14,20,24,31,5.103,1.387,30.933,36.498,37.586
321,117,38,3,0,0,0,0,0,0,0,0,0,0,0,0,15,20,0,0,5.017,1.383,31.478,36.897,36.961
337,146,30,6,1,0,0,0,0,0,0,0,0,0,0,0,15,19,0,0,4.975,1.387,34.341,39.953,40.030
375,136,31,6,1,1,0,0,0,0,0,0,0,0,0,1,15,16,27,0,4.954,1.387,35.717,41.456,82.602
323,133,31,6,0,0,0,0,0,0,0,0,0,0,0,0,15,21,0,0,4.944,1.387,32.740,38.150,38.218
334,118,38,8,1,0,0,0,0,0,0,0,0,0,0,0,14,25,0,0,5.109,1.387,31.759,37.499,37.589
322,128,39,6,3,0,0,0,0,0,0,1,0,0,0,0,14,19,0,0,5.196,1.387,31.561,37.493,70.887
360,122,43,6,0,0,0,0,0,0,0,0,0,0,0,0,15,17,0,0,5.061,1.383,34.305,40.381,40.461
345,135,43,5,2,0,0,0,0,0,0,0,0,0,0,0,16,21,0,0,4.833,1.387,36.214,42.854,42.957
321,113,42,5,1,1,0,0,0,0,0,0,0,0,0,0,16,20,29,0,4.727,1.387,33.503,39.851,39.984
329,125,49,13,1,0,0,0,0,0,0,0,0,0,0,0,16,21,0,0,4.675,1.387,36.562,44.185,44.317
334,139,34,5,1,0,0,0,0,0,0,0,0,0,0,0,16,20,0,0,4.650,1.387,36.333,42.467,42.550
322,123,26,5,0,0,1,1,1,0,0,0,0,0,0,0,15,19,0,31,4.788,1.387,32.218,37.929,42.541
352,132,33,10,0,0,0,0,0,0,0,0,0,0,0,0,15,19,0,0,4.859,1.387,35.143,41.099,41.184
321,123,44,4,0,0,1,0,0,0,0,0,0,0,0,0,15,20,0,0,4.896,1.383,33.507,39.917,40.242
343,133,39,4,2,1,1,0,0,0,0,1,0,0,0,0,15,20,21,0,4.915,1.387,34.869,41.395,76.970
369,131,33,8,1,0,0,0,0,0,0,0,0,0,0,0,15,19,0,0,4.924,1.387,35.449,41.288,41.376
339,150,45,7,1,1,0,0,0,0,0,0,0,0,0,0,15,22,31,0,4.929,1.387,36.838,43.917,44.058
360,133,39,10,2,1,0,0,0,0,0,0,0,0,0,0,15,20,13,0,4.931,1.387,35.861,42.515,42.669
330,136,33,5,0,0,0,0,0,0,0,0,0,0,0,0,15,20,0,0,4.932,1.387,33.645,39.213,39.280
304,123,45,8,1,1,0,0,0,0,0,0,0,0,0,0,14,19,23,0,5.103,1.383,31.540,37.984,38.122
357,127,32,5,1,0,1,0,0,0,0,0,0,0,0,0,14,21,0,0,5.193,1.387,32.464,37.875,38.180
326,129,32,8,1,0,1,0,0,0,0,0,0,0,0,0,14,22,0,0,5.239,1.387,30.894,36.431,36.743
323,120,44,4,0,0,1,0,0,0,0,0,0,0,0,0,15,21,0,0,5.081,1.387,32.039,38.155,38.467
326,127,30,6,0,1,0,0,0,0,0,0,0,0,0,0,15,19,23,0,5.006,1.387,31.851,37.153,37.258
342,124,36,7,2,0,0,0,0,0,0,0,0,0,0,0,15,17,0,0,4.970,1.387,33.381,39.257,39.354
331,140,36,5,2,0,0,0,0,0,0,0,0,0,0,0,15,21,0,0,4.951,1.354,35.120,41.273,41.367
342,123,34,4,0,1,1,0,0,0,0,0,0,0,0,0,15,18,25,0,4.942,1.387,33.126,38.857,39.206
348,129,43,11,1,0,0,0,0,0,0,0,0,0,0,0,14,21,0,0,5.108,1.387,34.081,40.577,40.684
324,143,43,5,2,0,0,1,0,0,0,0,0,0,0,0,16,33,0,27,4.855,1.387,35.662,42.625,43.714
327,142,22,7,1,0,1,0,0,0,0,0,0,0,0,0,15,19,0,0,4.894,1.387,33.165,38.468,38.787
357,109,37,4,0,1,0,0,0,0,0,0,0,0,0,0,15,19,25,0,4.913,1.387,33.179,38.741,38.849
339,112,36,4,0,1,1,0,0,0,0,0,0,0,0,0,15,27,11,0,4.923,1.387,32.321,38.045,38.397
332,140,33,5,0,1,1,0,0,0,0,0,0,0,0,0,15,19,23,0,4.928,1.382,34.266,40.284,40.638
340,147,42,6,0,0,1,0,0,0,0,0,0,0,0,0,15,19,0,0,4.931,1.387,36.215,42.962,43.289
333,119,39,3,3,1,1,0,0,0,0,0,0,0,0,0,15,21,23,0,4.932,1.387,32.933,39.165,39.549
296,140,45,7,3,0,0,0,0,0,0,0,0,0,0,0,15,20,0,0,4.933,1.387,33.654,40.538,40.659
338,114,27,3,0,0,0,0,0,0,0,0,0,0,0,0,15,18,0,0,4.933,1.387,31.337,35.967,36.018
362,116,44,10,2,0,1,0,0,0,0,0,0,0,0,0,15,20,0,0,4.933,1.387,34.952,41.809,42.172
323,131,31,9,1,0,2,0,0,0,0,0,0,0,0,0,15,20,0,0,4.933,1.382,32.876,39.023,39.604
341,119,41,7,2,0,0,0,0,0,0,0,0,0,0,0,16,20,0,0,4.774,1.387,34.795,41.221,41.329
