"TOA5","weather","CR1000","50904","CR1000.Std.31.08","CPU:weather.cr1","35106","minutely"
"TIMESTAMP","RECORD","dusttrak2_analog_pm25","dc1100_pm_small","dc1100_pm_large","m150wx_P","m150wx_T","m150wx_RH","m150wx_WS","m150wx_WD"
"TS","RN","mg/m^3","counts/m^3","counts/m^3","mbar","degC","%","m/s","degTN"
"","","Smp","Smp","Smp","Med","Med","Med","Med","Med"
"2017-09-06 04:53:00",1043,0.1717509,"NAN","NAN",1016.4,16.8,49.5,0.7,110.2
"2017-09-06 04:54:00",1044,0.1673358,"NAN","NAN",1016.4,16.7,49.7,1,123.3
"2017-09-06 04:55:00",1045,0.1476789,"NAN","NAN",1016.4,16.7,50.1,0.9,123.3
"2017-09-06 04:56:00",1046,0.1502271,"NAN","NAN",1016.4,16.7,49.9,0.8,115.2
"2017-09-06 04:57:00",1047,0.1737688,"NAN","NAN",1016.4,16.6,49.6,0.9,106
"2017-09-06 04:58:00",1048,0.1883476,"NAN","NAN",1016.4,16.6,49.75,0.7,127.4
"2017-09-06 04:59:00",1049,0.1566371,"NAN","NAN",1016.4,16.6,49.8,0.7,135.4
"2017-09-06 05:00:00",1050,0.1916997,"NAN","NAN",1016.4,16.6,49.8,0.7,130.9
"2017-09-06 05:01:00",1051,0.1834203,"NAN","NAN",1016.4,16.5,50,0.8,123.3
"2017-09-06 05:02:00",1052,0.1776685,"NAN","NAN",1016.4,16.5,50.1,0.8,119.5
"2017-09-06 05:03:00",1053,0.1906355,"NAN","NAN",1016.4,16.4,49.6,0.8,115.5
"2017-09-06 05:04:00",1054,0.1819522,"NAN","NAN",1016.4,16.4,49.7,0.8,111.8
"2017-09-06 05:05:00",1055,0.1725938,"NAN","NAN",1016.4,16.4,49.8,0.9,115.5
"2017-09-06 05:06:00",1056,0.180349,"NAN","NAN",1016.4,16.4,49.8,0.9,115.7
"2017-09-06 05:07:00",1057,0.1899916,"NAN","NAN",1016.4,16.4,50,0.9,114.4
"2017-09-06 05:08:00",1058,0.1622958,"NAN","NAN",1016.35,16.4,50,1,105
"2017-09-06 05:09:00",1059,0.1870475,"NAN","NAN",1016.3,16.4,49.7,1.1,108.5
"2017-09-06 05:10:00",1060,0.1865078,"NAN","NAN",1016.3,16.5,50,1.1,108.2
"2017-09-06 05:11:00",1061,0.1816971,"NAN","NAN",1016.3,16.5,50.1,1.1,107.7
"2017-09-06 05:12:00",1062,0.1300459,"NAN","NAN",1016.3,16.5,50.4,1,110.7
"2017-09-06 05:13:00",1063,0.1837113,"NAN","NAN",1016.3,16.6,50.3,1.1,114.3
"2017-09-06 05:14:00",1064,0.1414241,"NAN","NAN",1016.3,16.6,50.2,0.9,109.6
"2017-09-06 05:15:00",1065,0.1806269,"NAN","NAN",1016.3,16.6,49.85,1.1,108.2
"2017-09-06 05:16:00",1066,0.1565441,"NAN","NAN",1016.3,16.6,49.7,1.1,111.2
"2017-09-06 05:17:00",1067,0.1818388,"NAN","NAN",1016.3,16.6,49.7,1.1,117.6
"2017-09-06 05:18:00",1068,0.1859888,"NAN","NAN",1016.3,16.6,50.1,0.9,125.3
"2017-09-06 05:19:00",1069,0.1329943,"NAN","NAN",1016.3,16.6,50.3,0.9,130.4
"2017-09-06 05:20:00",1070,0.1588233,"NAN","NAN",1016.4,16.6,50.1,0.8,134.4
"2017-09-06 05:21:00",1071,0.165908,"NAN","NAN",1016.4,16.6,49.7,0.9,126.8
"2017-09-06 05:22:00",1072,0.1719333,"NAN","NAN",1016.4,16.6,49.8,0.8,117.2
"2017-09-06 05:23:00",1073,0.1341974,"NAN","NAN",1016.4,16.5,49.5,0.9,113.3
"2017-09-06 05:24:00",1074,0.1885318,"NAN","NAN",1016.3,16.55,49.5,0.9,118.7
"2017-09-06 05:25:00",1075,0.1597598,"NAN","NAN",1016.3,16.5,49.6,0.9,116.1
"2017-09-06 05:26:00",1076,0.1892022,"NAN","NAN",1016.3,16.5,49.7,0.9,110.5
"2017-09-06 05:27:00",1077,0.1849201,"NAN","NAN",1016.3,16.5,49.8,1.2,107.7
"2017-09-06 05:28:00",1078,0.1834482,"NAN","NAN",1016.3,16.5,50.15,1.4,106.9
"2017-09-06 05:29:00",1079,0.1724633,"NAN","NAN",1016.3,16.5,50.7,1.5,102.1
"2017-09-06 05:30:00",1080,0.1826394,"NAN","NAN",1016.3,16.5,51,1.4,107.3
"2017-09-06 05:31:00",1081,0.1648429,"NAN","NAN",1016.3,16.5,50.3,1.6,115.8
"2017-09-06 05:32:00",1082,0.1849181,"NAN","NAN",1016.3,16.5,50.1,1.4,118.5
"2017-09-06 05:33:00",1083,0.1829116,"NAN","NAN",1016.1,16.4,50.3,1.4,116.3
"2017-09-06 05:34:00",1084,0.1585556,"NAN","NAN",1016.1,16.4,50.8,1.5,112.3
"2017-09-06 05:35:00",1085,0.1665856,"NAN","NAN",1016.1,16.4,50.9,1.5,107.4
"2017-09-06 05:36:00",1086,0.182779,"NAN","NAN",1016.1,16.3,51.15,1.2,113.2
"2017-09-06 05:37:00",1087,0.1835821,"NAN","NAN",1016.1,16.3,51.25,1.2,111.4
"2017-09-06 05:38:00",1088,0.1795674,"NAN","NAN",1016.1,16.2,50.9,1.4,104.9
"2017-09-06 05:39:00",1089,0.1829013,"NAN","NAN",1016.1,16.2,50.7,1.4,117.4
"2017-09-06 05:40:00",1090,0.1870541,"NAN","NAN",1016.1,16.1,51,1.6,109.9
"2017-09-06 05:41:00",1091,0.1817039,"NAN","NAN",1016.1,16.05,51,1.85,109
"2017-09-06 05:42:00",1092,0.1810365,"NAN","NAN",1016.1,16,50.8,1.85,117
"2017-09-06 05:43:00",1093,0.1784949,"NAN","NAN",1016.1,16.1,50.8,2.6,108.8
"2017-09-06 05:44:00",1094,0.1835813,"NAN","NAN",1016.1,16.2,50.5,2.85,116.6
"2017-09-06 05:45:00",1095,0.1800906,"NAN","NAN",1016.1,16.25,50.45,2.1,127
"2017-09-06 05:46:00",1096,0.1865184,"NAN","NAN",1016.1,16.3,50.3,2.3,127.4
"2017-09-06 05:47:00",1097,0.1802316,"NAN","NAN",1016.1,16.4,50.1,2.9,128.1
"2017-09-06 05:48:00",1098,0.1879953,"NAN","NAN",1016.1,16.6,49.9,3.1,115.7
"2017-09-06 05:49:00",1099,0.1882642,"NAN","NAN",1016.1,16.7,49.7,2.9,111.3
"2017-09-06 05:50:00",1100,0.1811721,"NAN","NAN",1016.1,16.7,49.4,3,110.3
"2017-09-06 05:51:00",1101,0.1807713,"NAN","NAN",1016,16.7,49.1,3.1,113.5
"2017-09-06 05:52:00",1102,0.1831804,"NAN","NAN",1016,16.7,49,2.9,113.7
"2017-09-06 05:53:00",1103,0.1811731,"NAN","NAN",1016.1,16.8,48.9,3,115.1
"2017-09-06 05:54:00",1104,0.1839837,"NAN","NAN",1016.1,16.9,48.7,3,114.5
"2017-09-06 05:55:00",1105,0.2044488,"NAN","NAN",1016,16.9,48.5,2.9,119.9
"2017-09-06 05:56:00",1106,0.2162178,"NAN","NAN",1016,16.9,48.4,2.9,117.7
"2017-09-06 05:57:00",1107,0.1906525,"NAN","NAN",1016,16.9,48.3,2.7,113.3
"2017-09-06 05:58:00",1108,0.1944025,"NAN","NAN",1016,16.9,48.2,2.45,111
"2017-09-06 05:59:00",1109,0.1826218,"NAN","NAN",1016,16.8,48,2.4,110.1
"2017-09-06 06:00:00",1110,0.1822289,"NAN","NAN",1015.9,16.7,48,2.35,110.8
"2017-09-06 06:01:00",1111,0.19294,"NAN","NAN",1015.9,16.7,48.2,2.5,111.1
"2017-09-06 06:02:00",1112,0.1791599,"NAN","NAN",1016,16.7,48.3,2.5,112.3
"2017-09-06 06:03:00",1113,0.1886637,"NAN","NAN",1016,16.7,48.2,2.3,104.3
"2017-09-06 06:04:00",1114,0.168056,"NAN","NAN",1015.95,16.5,48.1,2.5,101.3
"2017-09-06 06:05:00",1115,0.1831795,"NAN","NAN",1015.9,16.5,48.2,2.6,102.9
"2017-09-06 06:06:00",1116,0.1846521,"NAN","NAN",1015.9,16.3,48.4,2.4,106.5
"2017-09-06 06:07:00",1117,0.1819641,"NAN","NAN",1015.9,16.2,48.5,2.55,105.7
"2017-09-06 06:08:00",1118,0.1845112,"NAN","NAN",1015.9,16.2,48.7,2.9,102.3
"2017-09-06 06:09:00",1119,0.1878597,"NAN","NAN",1015.9,16.1,48.9,2.4,101.7
"2017-09-06 06:10:00",1120,0.190538,"NAN","NAN",1015.9,16.1,49.1,2.8,103.5
"2017-09-06 06:11:00",1121,0.1723388,"NAN","NAN",1015.95,16.1,49.1,2.9,102.8
"2017-09-06 06:12:00",1122,0.2093963,"NAN","NAN",1016,16.2,49.1,2.5,104.3
"2017-09-06 06:13:00",1123,0.2015062,"NAN","NAN",1016,16.2,49.2,2.5,104.2
"2017-09-06 06:14:00",1124,0.2044536,"NAN","NAN",1016,16.2,49.2,2.8,108.2
"2017-09-06 06:15:00",1125,0.1904041,"NAN","NAN",1016,16.2,49.2,2.9,110.5
"2017-09-06 06:16:00",1126,0.1889332,"NAN","NAN",1016,16.2,49.3,2.7,106.7
"2017-09-06 06:17:00",1127,0.1863913,"NAN","NAN",1016,16.3,49.3,3,105.9
"2017-09-06 06:18:00",1128,0.141151,"NAN","NAN",1016,16.3,49.1,2.9,103.6
"2017-09-06 06:19:00",1129,0.1865135,"NAN","NAN",1016,16.3,49,2.8,102.1
"2017-09-06 06:20:00",1130,0.1664449,"NAN","NAN",1016,16.3,49,2.45,107.7
"2017-09-06 06:21:00",1131,0.1586858,"NAN","NAN",1016,16.3,49,2.2,103.9
"2017-09-06 06:22:00",1132,0.1839709,"NAN","NAN",1016,16.3,49,2.2,108
"2017-09-06 06:23:00",1133,0.1661773,"NAN","NAN",1016,16.3,49,2.1,114.9
"2017-09-06 06:24:00",1134,0.1818374,"NAN","NAN",1016,16.3,49,1.9,124.9
"2017-09-06 06:25:00",1135,0.1671184,"NAN","NAN",1016,16.3,49.1,2,128.1
"2017-09-06 06:26:00",1136,0.1803688,"NAN","NAN",1016.1,16.4,49.1,1.9,117.5
"2017-09-06 06:27:00",1137,0.1778267,"NAN","NAN",1016.1,16.4,49,2,106.7
"2017-09-06 06:28:00",1138,0.17863,"NAN","NAN",1016.1,16.45,49,2.2,102.2
"2017-09-06 06:29:00",1139,0.1780949,"NAN","NAN",1016.1,16.5,48.9,2.1,102.3
"2017-09-06 06:30:00",1140,0.1589577,"NAN","NAN",1016.1,16.5,48.8,2.4,99.4
"2017-09-06 06:31:00",1141,0.1303187,"NAN","NAN",1016.1,16.6,48.7,2.5,101.4
"2017-09-06 06:32:00",1142,0.179692,"NAN","NAN",1016.1,16.6,48.5,2.85,95.8
"2017-09-06 06:33:00",1143,0.1691175,"NAN","NAN",1016.1,16.6,48.4,2.5,94.6
"2017-09-06 06:34:00",1144,0.1870537,"NAN","NAN",1016.1,16.6,48.1,2.7,95.6
"2017-09-06 06:35:00",1145,0.1865214,"NAN","NAN",1016.1,16.7,48,2.7,93.5
"2017-09-06 06:36:00",1146,0.1616317,"NAN","NAN",1016.1,16.7,47.9,2.4,99.4
"2017-09-06 06:37:00",1147,0.1909407,"NAN","NAN",1016.3,16.8,47.7,2.1,97.4
"2017-09-06 06:38:00",1148,0.1892017,"NAN","NAN",1016.3,16.8,47.5,2.5,94.4
"2017-09-06 06:39:00",1149,0.1946891,"NAN","NAN",1016.1,16.8,47.3,2.5,101.2
"2017-09-06 06:40:00",1150,0.1367422,"NAN","NAN",1016.3,16.9,47.3,2.5,100
"2017-09-06 06:41:00",1151,0.1940206,"NAN","NAN",1016.3,16.9,47.3,2.6,94.9
"2017-09-06 06:42:00",1152,0.1983032,"NAN","NAN",1016.3,16.9,47.2,2.5,98.1
"2017-09-06 06:43:00",1153,0.2000431,"NAN","NAN",1016.3,16.9,47.2,2.6,99.5
"2017-09-06 06:44:00",1154,0.198571,"NAN","NAN",1016.3,16.9,47.2,2.4,100.6
"2017-09-06 06:45:00",1155,0.2005785,"NAN","NAN",1016.3,16.9,47.2,2.55,97.3
"2017-09-06 06:46:00",1156,0.2007123,"NAN","NAN",1016.3,16.9,47.1,2.85,100.6
"2017-09-06 06:47:00",1157,0.1957606,"NAN","NAN",1016.3,17,47.05,2.6,100.6
"2017-09-06 06:48:00",1158,0.2012476,8419017,211888,1016.2,17,47,2.5,108.1
"2017-09-06 06:49:00",1159,0.2037903,"NAN","NAN",1016.3,17.1,46.9,2.5,104.5
"2017-09-06 06:50:00",1160,0.2055301,"NAN","NAN",1016.3,17.1,46.8,2.7,103.9
"2017-09-06 06:51:00",1161,0.2099464,"NAN","NAN",1016.3,17.3,46.8,2.4,105.8
"2017-09-06 06:52:00",1162,0.207136,"NAN","NAN",1016.3,17.3,46.5,2.2,99.6
"2017-09-06 06:53:00",1163,0.2088758,"NAN","NAN",1016.3,17.4,46.4,2.8,102.1
"2017-09-06 06:54:00",1164,0.2055301,"NAN","NAN",1016.3,17.5,46.3,2.2,102.3
"2017-09-06 06:55:00",1165,0.2060654,"NAN","NAN",1016.1,17.5,46.1,2.7,109.4
"2017-09-06 06:56:00",1166,0.1562814,"NAN","NAN",1016.3,17.6,45.9,2.5,109.2
"2017-09-06 06:57:00",1167,0.1517235,"NAN","NAN",1016.3,17.6,45.8,2.45,107.7
"2017-09-06 06:58:00",1168,0.2128836,"NAN","NAN",1016.3,17.6,45.5,2.5,110.1
"2017-09-06 06:59:00",1169,0.2095405,"NAN","NAN",1016.3,17.6,45.5,2.9,106.4
"2017-09-06 07:00:00",1170,0.2146163,"NAN","NAN",1016.3,17.7,45.5,2.4,102.1
"2017-09-06 07:01:00",1171,0.2262511,"NAN","NAN",1016.3,17.8,45.3,2.6,101.6
"2017-09-06 07:02:00",1172,0.2187653,"NAN","NAN",1016.3,17.8,45.1,2.2,106.8
"2017-09-06 07:03:00",1173,0.2187703,"NAN","NAN",1016.3,17.9,45.1,2.6,111.7
"2017-09-06 07:04:00",1174,0.2220931,"NAN","NAN",1016.4,17.9,44.9,2.7,106
"2017-09-06 07:05:00",1175,0.1753939,"NAN","NAN",1016.4,18.1,44.9,2.15,109.6
"2017-09-06 07:06:00",1176,0.229705,"NAN","NAN",1016.4,18.1,44.8,2.7,108.8
"2017-09-06 07:07:00",1177,0.2287737,"NAN","NAN",1016.4,18.1,44.5,2.9,105.4
"2017-09-06 07:08:00",1178,0.2155378,"NAN","NAN",1016.4,18.2,44.5,2.55,108.1
"2017-09-06 07:09:00",1179,0.1820733,"NAN","NAN",1016.3,18.2,44.4,2.9,108.8
"2017-09-06 07:10:00",1180,0.2314353,"NAN","NAN",1016.4,18.3,44.3,2.8,106.9
"2017-09-06 07:11:00",1181,0.2096211,"NAN","NAN",1016.4,18.3,44.3,2.5,112.4
"2017-09-06 07:12:00",1182,0.2216583,"NAN","NAN",1016.4,18.3,44.3,2.1,122.4
"2017-09-06 07:13:00",1183,0.170157,"NAN","NAN",1016.4,18.5,44.2,1.7,113.8
"2017-09-06 07:14:00",1184,0.233435,"NAN","NAN",1016.5,18.6,44.1,1.9,111.7
"2017-09-06 07:15:00",1185,0.2332959,"NAN","NAN",1016.4,18.6,43.9,2.6,109.1
"2017-09-06 07:16:00",1186,0.2022558,"NAN","NAN",1016.4,18.6,43.8,2.5,106.9
"2017-09-06 07:17:00",1187,0.2330251,"NAN","NAN",1016.4,18.7,43.6,2.55,105.5
"2017-09-06 07:18:00",1188,0.2383756,"NAN","NAN",1016.4,18.7,43.5,2.4,109.7
"2017-09-06 07:19:00",1189,0.1978387,"NAN","NAN",1016.4,18.9,43.4,2.2,105.5
"2017-09-06 07:20:00",1190,0.2387761,"NAN","NAN",1016.4,18.9,43.3,2.2,118.6
"2017-09-06 07:21:00",1191,0.2395786,"NAN","NAN",1016.4,19,43.2,2,109.1
"2017-09-06 07:22:00",1192,0.1995773,"NAN","NAN",1016.4,19,43.1,2.65,100.1
"2017-09-06 07:23:00",1193,0.1587734,"NAN","NAN",1016.4,19,43.1,2.1,109.7
"2017-09-06 07:24:00",1194,0.2199122,"NAN","NAN",1016.4,19.1,43.1,2.2,107.9
"2017-09-06 07:25:00",1195,0.1585058,"NAN","NAN",1016.4,19.1,42.9,2.7,101.6
"2017-09-06 07:26:00",1196,0.2346282,"NAN","NAN",1016.4,19.1,42.9,2.2,106.5
"2017-09-06 07:27:00",1197,0.2429228,"NAN","NAN",1016.4,19.2,42.9,2.2,102.7
"2017-09-06 07:28:00",1198,0.2464011,"NAN","NAN",1016.4,19.2,42.5,2.7,99
"2017-09-06 07:29:00",1199,0.2410498,"NAN","NAN",1016.4,19.1,42.4,2.7,97.2
"2017-09-06 07:30:00",1200,0.2403809,"NAN","NAN",1016.4,19.1,42.5,2.9,98.4
"2017-09-06 07:31:00",1201,0.2435917,"NAN","NAN",1016.4,19.2,42.5,2.8,102.4
"2017-09-06 07:32:00",1202,0.1985068,"NAN","NAN",1016.4,19.2,42.5,2.7,109.9
"2017-09-06 07:33:00",1203,0.2240594,"NAN","NAN",1016.4,19.3,42.4,2.9,111.6
"2017-09-06 07:34:00",1204,0.248943,"NAN","NAN",1016.4,19.3,42.4,2.7,109.2
"2017-09-06 07:35:00",1205,0.2517524,"NAN","NAN",1016.45,19.5,42.3,2.4,111.3
"2017-09-06 07:36:00",1206,0.2506822,"NAN","NAN",1016.4,19.5,42.1,2.7,113.3
"2017-09-06 07:37:00",1207,0.214427,"NAN","NAN",1016.4,19.6,42,2.7,109.2
"2017-09-06 07:38:00",1208,0.2521538,"NAN","NAN",1016.4,19.6,41.7,2.95,103.2
"2017-09-06 07:39:00",1209,0.2561673,"NAN","NAN",1016.4,19.7,41.6,2.9,105
"2017-09-06 07:40:00",1210,0.2496119,"NAN","NAN",1016.4,19.7,41.6,3.1,111.3
"2017-09-06 07:41:00",1211,0.2541605,"NAN","NAN",1016.5,19.8,41.5,2.8,110.7
"2017-09-06 07:42:00",1212,0.25202,"NAN","NAN",1016.5,19.9,41.35,2.9,106.7
"2017-09-06 07:43:00",1213,0.2504146,"NAN","NAN",1016.5,19.9,41.2,3.2,109
"2017-09-06 07:44:00",1214,0.2546957,"NAN","NAN",1016.5,20,41.1,2.7,104.7
"2017-09-06 07:45:00",1215,0.2536254,"NAN","NAN",1016.5,20.1,41.1,2.9,103.3
"2017-09-06 07:46:00",1216,0.2554983,"NAN","NAN",1016.5,20.1,41,2.9,104.4
"2017-09-06 07:47:00",1217,0.2476052,"NAN","NAN",1016.5,20.2,40.9,2.9,104.8
"2017-09-06 07:48:00",1218,0.1851286,"NAN","NAN",1016.5,20.35,40.9,2.8,104.1
"2017-09-06 07:49:00",1219,0.2509497,"NAN","NAN",1016.5,20.4,40.9,2.65,107.3
"2017-09-06 07:50:00",1220,0.2438593,"NAN","NAN",1016.5,20.5,40.9,2.35,107.5
"2017-09-06 07:51:00",1221,0.2554983,"NAN","NAN",1016.5,20.4,40.7,3,101.1
"2017-09-06 07:52:00",1222,0.1587733,"NAN","NAN",1016.5,20.5,40.7,2.5,111.6
"2017-09-06 07:53:00",1223,0.2554983,"NAN","NAN",1016.5,20.8,40.5,2.2,101
"2017-09-06 07:54:00",1224,0.2584416,"NAN","NAN",1016.5,20.8,40.3,2.6,101
"2017-09-06 07:55:00",1225,0.2130892,"NAN","NAN",1016.5,20.9,40,2.55,95.2
"2017-09-06 07:56:00",1226,0.2561673,"NAN","NAN",1016.5,20.9,39.8,2.4,94.9
"2017-09-06 07:57:00",1227,0.2276715,"NAN","NAN",1016.4,21,39.7,3,98.5
"2017-09-06 07:58:00",1228,0.256301,"NAN","NAN",1016.4,21,39.6,2.7,97.8
"2017-09-06 07:59:00",1229,0.2572376,1.127597E+07,512062,1016.5,21.1,39.3,2.45,101.4
"2017-09-06 08:00:00",1230,0.2571038,8669751,187167,1016.5,21.1,39.4,2.45,94.1
"2017-09-06 08:01:00",1231,0.260047,8581464,194230,1016.5,21.3,39.1,2.4,102.5
"2017-09-06 08:02:00",1232,0.234762,7885765,176573,1016.5,21.3,38.9,2.65,103.3
"2017-09-06 08:03:00",1233,0.2346282,8143562,183636,1016.45,21.3,38.6,3,95.1
"2017-09-06 08:04:00",1234,0.223658,7889296,151853,1016.4,21.4,38.3,2.9,95.7
"2017-09-06 08:05:00",1235,0.1765665,7695066,144790,1016.5,21.4,38.3,2.5,97.7
"2017-09-06 08:06:00",1236,0.2184405,7963457,148321,1016.5,21.5,38.3,2.5,101.1
"2017-09-06 08:07:00",1237,0.2629902,7935205,151853,1016.5,21.7,38.1,2.5,94.4
"2017-09-06 08:08:00",1238,0.2617862,7875170,162447,1016.5,21.8,37.8,2.3,97.1
"2017-09-06 08:09:00",1239,0.2149622,7896359,123601,1016.5,21.8,37.6,2.85,97.8
"2017-09-06 08:10:00",1240,0.2497457,7642094,134195,1016.5,21.9,37.5,2.4,101.4
"2017-09-06 08:11:00",1241,0.2667361,7680940,127132,1016.5,21.9,37.2,2.5,105.5
"2017-09-06 08:12:00",1242,0.1973028,7175940,116538,1016.5,21.9,37.1,2.6,109.6
"2017-09-06 08:13:00",1243,0.269278,7239506,109475,1016.5,22,37,2.65,107.5
"2017-09-06 08:14:00",1244,0.2700807,7257164,109475,1016.5,22.1,36.8,2.3,97.8
"2017-09-06 08:15:00",1245,0.2026541,6985241,120069,1016.5,22.1,36.7,2.85,94.4
"2017-09-06 08:16:00",1246,0.2672713,6858108,113006,1016.5,22.2,36.5,2.4,92.9
"2017-09-06 08:17:00",1247,0.1601112,6674472,105944,1016.5,22.3,36.5,2.75,92.8
"2017-09-06 08:18:00",1248,0.2328891,6865171,123601,1016.5,22.3,36.3,2.6,93.6
"2017-09-06 08:19:00",1249,0.2126878,6741570,123601,1016.6,22.5,36.3,2.1,96.8
"2017-09-06 08:20:00",1250,0.158372,6727444,130664,1016.6,22.6,36.1,2.1,95.4
"2017-09-06 08:21:00",1251,0.2637929,6889891,123601,1016.6,22.7,36,2,96.3
"2017-09-06 08:22:00",1252,0.2619199,7546744,144790,1016.6,22.8,36.1,2.15,97.8
"2017-09-06 08:23:00",1253,0.2611172,7656220,165978,1016.5,22.8,35.2,2.65,93.3
"2017-09-06 08:24:00",1254,0.2605821,6402549,141258,1016.5,22.9,35.4,2.4,97.8
"2017-09-06 08:25:00",1255,0.2557659,6473178,151853,1016.5,22.9,35.2,3,88.6
"2017-09-06 08:26:00",1256,0.2046609,6176535,116538,1016.4,22.9,35.2,2.9,92.5
"2017-09-06 08:27:00",1257,0.2492106,5742165,127132,1016.4,23,35,2.6,91.3
"2017-09-06 08:28:00",1258,0.250147,5590311,120069,1016.5,23,34.9,3,93.8
"2017-09-06 08:29:00",1259,0.2480065,5516151,105944,1016.5,23,34.8,2.7,93.4
"2017-09-06 08:30:00",1260,0.2516187,5247759,102412,1016.4,23.1,34.6,2.85,96.3
"2017-09-06 08:31:00",1261,0.2504146,"NAN","NAN",1016.4,23.1,34.4,2.85,96.6
"2017-09-06 08:32:00",1262,0.2528227,"NAN","NAN",1016.4,23.2,34.2,3,94.1
"2017-09-06 08:33:00",1263,0.2506822,"NAN","NAN",1016.4,23.2,34.1,2.95,93.7
"2017-09-06 08:34:00",1264,0.2010487,"NAN","NAN",1016.4,23.3,33.95,2.55,98.8
"2017-09-06 08:35:00",1265,0.1701449,"NAN","NAN",1016.4,23.3,33.6,3.2,97.1
"2017-09-06 08:36:00",1266,0.2061058,"NAN","NAN",1016.4,23.4,33.4,2.7,99.7
